filename	title	source	license
hot-chocolate.jpg	File:A cup of almost finished hot chocolate with marshmallows..jpg	https://commons.wikimedia.org/wiki/File:A_cup_of_almost_finished_hot_chocolate_with_marshmallows..jpg	CC0
hot-horlicks.jpg	File:Jar, drink powder (AM 629467).jpg	https://commons.wikimedia.org/wiki/File:Jar,_drink_powder_(AM_629467).jpg	CC BY 4.0
hot-ovaltine.jpg	File:OvaltineDrink20220124.jpg	https://commons.wikimedia.org/wiki/File:OvaltineDrink20220124.jpg	CC BY-SA 4.0
hot-milk-tea.jpg	File:Chai cups (Hot Milk Tea) 01.jpg	https://commons.wikimedia.org/wiki/File:Chai_cups_(Hot_Milk_Tea)_01.jpg	CC0
hot-coffee-with-milk.jpg	File:Tea+Coffee Cham - Old Town Kopitiam Mamak AUD3.jpg	https://commons.wikimedia.org/wiki/File:Tea%2BCoffee_Cham_-_Old_Town_Kopitiam_Mamak_AUD3.jpg	CC BY-SA 3.0
hot-lemon-tea.jpg	File:A Full Breakfast and A cup of hot lemon tea at Delifrance.jpg	https://commons.wikimedia.org/wiki/File:A_Full_Breakfast_and_A_cup_of_hot_lemon_tea_at_Delifrance.jpg	CC BY-SA 4.0
hot-lemon-water.jpg	File:A cup of hot Lemon water.jpg	https://commons.wikimedia.org/wiki/File:A_cup_of_hot_Lemon_water.jpg	CC BY-SA 3.0
hot-lemon-honey.jpg	File:Hot Honey with Lemon.jpg	https://commons.wikimedia.org/wiki/File:Hot_Honey_with_Lemon.jpg	CC BY-SA 4.0
hot-coffee.jpg	File:02025 0219 Making coffee in hot sand.jpg	https://commons.wikimedia.org/wiki/File:02025_0219_Making_coffee_in_hot_sand.jpg	CC BY-SA 4.0
cold-chocolate.jpg	File:Chocolate Cold Coffee.jpg	https://commons.wikimedia.org/wiki/File:Chocolate_Cold_Coffee.jpg	CC BY-SA 4.0
cold-horlicks.jpg	File:"Chu Don't Know Mang" - churros made with pound cake and cinnamon sugar with malted chocolate milk and vanilla ice cream (16600963617).jpg	https://commons.wikimedia.org/wiki/File:%22Chu_Don%27t_Know_Mang%22_-_churros_made_with_pound_cake_and_cinnamon_sugar_with_malted_chocolate_milk_and_vanilla_ice_cream_(16600963617).jpg	CC BY 2.0
cold-ovaltine.jpg	File:Iced Milo.jpg	https://commons.wikimedia.org/wiki/File:Iced_Milo.jpg	CC BY-SA 4.0
cold-milk-tea.jpg	File:20260809 Cold milk tea in the Soda Bingsat, Taipa.jpg	https://commons.wikimedia.org/wiki/File:20260809_Cold_milk_tea_in_the_Soda_Bingsat,_Taipa.jpg	CC BY-SA 4.0
cold-coffee-with-milk.jpg	File:Iced coffee (with special milk).jpg	https://commons.wikimedia.org/wiki/File:Iced_coffee_(with_special_milk).jpg	CC BY 4.0
cold-lemon-tea.jpg	File:LEMON GRASS Cymbopogon citratus as HERBAL TEA PANGASINAN.jpg	https://commons.wikimedia.org/wiki/File:LEMON_GRASS_Cymbopogon_citratus_as_HERBAL_TEA_PANGASINAN.jpg	CC BY-SA 4.0
cold-lemon-water.jpg	File:Cold water with lemon and mint.jpg	https://commons.wikimedia.org/wiki/File:Cold_water_with_lemon_and_mint.jpg	CC BY-SA 4.0
cold-lemon-honey.jpg	File:Lemon and ginger tea with honey, Illiterati cafe, Dharamshala, Himachal Pradesh.jpg	https://commons.wikimedia.org/wiki/File:Lemon_and_ginger_tea_with_honey,_Illiterati_cafe,_Dharamshala,_Himachal_Pradesh.jpg	CC BY-SA 4.0
cold-coffee.jpg	File:Cold Coffee 2.jpg	https://commons.wikimedia.org/wiki/File:Cold_Coffee_2.jpg	CC BY-SA 4.0
na-ice-milk-red-bean.jpg	File:Mascarpone ice cream, red bean, chestnuts, rice crackers, green tea sauce.jpg	https://commons.wikimedia.org/wiki/File:Mascarpone_ice_cream,_red_bean,_chestnuts,_rice_crackers,_green_tea_sauce.jpg	CC BY 2.0
set-add-hot-drink.jpg	File:Hong Kong-style Milk Tea.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong-style_Milk_Tea.jpg	CC BY-SA 3.0
set-add-cold-drink.jpg	File:Hot lemon water and iced lemon tea (Hong Kong).jpg	https://commons.wikimedia.org/wiki/File:Hot_lemon_water_and_iced_lemon_tea_(Hong_Kong).jpg	CC BY-SA 4.0
donar-kebab-lamb.jpg	File:Doner kebab takeaway focus 1.jpg	https://commons.wikimedia.org/wiki/File:Doner_kebab_takeaway_focus_1.jpg	CC BY-SA 4.0
gyros-kebab-chicken.jpg	File:Mix Gyros (Chicken & Pork) Pitta Wrap - Montague Gyros 2025-12-06.jpg	https://commons.wikimedia.org/wiki/File:Mix_Gyros_(Chicken_%26_Pork)_Pitta_Wrap_-_Montague_Gyros_2025-12-06.jpg	CC0
gyros-kebab-chicken.jpg			
falafels.jpg			
donar-kebab-lamb.jpg			
real-beef-kebab.jpg	File:Doner Box With Fries & Salad - German Doner Kebab 2025-11-09.jpg	https://commons.wikimedia.org/wiki/File:Doner_Box_With_Fries_%26_Salad_-_German_Doner_Kebab_2025-11-09.jpg	CC0
chicken-shish-kebab.jpg	File:Chicken Shish Kebab (34220281251).jpg	https://commons.wikimedia.org/wiki/File:Chicken_Shish_Kebab_(34220281251).jpg	CC BY-SA 2.0
fish-kebab.jpg	File:Crookes, Crookes - geograph.org.uk - 1226951.jpg	https://commons.wikimedia.org/wiki/File:Crookes,_Crookes_-_geograph.org.uk_-_1226951.jpg	CC BY-SA 2.0
halloumi-salad.jpg			
real-beef-kebab.jpg			
veg-biryani.jpg	File:Vegetable biryani with beef roast.jpg	https://commons.wikimedia.org/wiki/File:Vegetable_biryani_with_beef_roast.jpg	CC0
chicken-tikka-biryani.jpg	File:Chicken tikka biryani.jpg	https://commons.wikimedia.org/wiki/File:Chicken_tikka_biryani.jpg	CC BY-SA 2.0
fish-biryani.jpg	File:Fish Biryani.JPG	https://commons.wikimedia.org/wiki/File:Fish_Biryani.JPG	Public domain
chicken-biryani.jpg			
chicken-biryani.jpg	File:A home made plate of mutton biryani served with chicken kassa cooked in the bengali style.jpg	https://commons.wikimedia.org/wiki/File:A_home_made_plate_of_mutton_biryani_served_with_chicken_kassa_cooked_in_the_bengali_style.jpg	CC BY-SA 4.0
garden-salad.jpg	File:Salads (carrot salad,coslaw,garden salad).jpg	https://commons.wikimedia.org/wiki/File:Salads_(carrot_salad,coslaw,garden_salad).jpg	CC BY-SA 4.0
roast-chicken-salad.jpg	File:02023 0153 Roasted Chicken, Cucumber Salad and Potatoes.jpg	https://commons.wikimedia.org/wiki/File:02023_0153_Roasted_Chicken,_Cucumber_Salad_and_Potatoes.jpg	CC BY-SA 4.0
roast-lamb-salad.jpg	File:Lamb roasting in Beograd Pečenjara (1).jpg	https://commons.wikimedia.org/wiki/File:Lamb_roasting_in_Beograd_Pe%C4%8Denjara_(1).jpg	CC BY-SA 4.0
chicken-tikka-salad.jpg	File:Chicken Tikka with Cabbage and Onion salad, mint chatni.jpg	https://commons.wikimedia.org/wiki/File:Chicken_Tikka_with_Cabbage_and_Onion_salad,_mint_chatni.jpg	CC BY-SA 4.0
real-beef-salad.jpg	File:Green beans with onion, roast beef tea sandwich, squash salad with Brussels sprouts, roasted root vegetables, and turkey breast - Boston, MA.jpg	https://commons.wikimedia.org/wiki/File:Green_beans_with_onion,_roast_beef_tea_sandwich,_squash_salad_with_Brussels_sprouts,_roasted_root_vegetables,_and_turkey_breast_-_Boston,_MA.jpg	CC0
halloumi-salad.jpg	File:Fruit Salad with Grilled Halloumi Cheese.jpg	https://commons.wikimedia.org/wiki/File:Fruit_Salad_with_Grilled_Halloumi_Cheese.jpg	CC BY 4.0
roast-chicken-plate.jpg	File:020241107 Roasted Chicken.jpg	https://commons.wikimedia.org/wiki/File:020241107_Roasted_Chicken.jpg	CC BY-SA 4.0
roast-lamb-plate.jpg	File:A roast lamb Sunday dinner at The Black Bull, Fyfield, Essex, England.jpg	https://commons.wikimedia.org/wiki/File:A_roast_lamb_Sunday_dinner_at_The_Black_Bull,_Fyfield,_Essex,_England.jpg	CC BY-SA 4.0
chicken-tikka-plate.jpg	File:Chicken-Tikka.jpg	https://commons.wikimedia.org/wiki/File:Chicken-Tikka.jpg	CC BY-SA 4.0
real-beef-plate.jpg	File:Liat Portal for Foodie Disorder - Steak with Rice, Garlic and Broccoli.jpg	https://commons.wikimedia.org/wiki/File:Liat_Portal_for_Foodie_Disorder_-_Steak_with_Rice,_Garlic_and_Broccoli.jpg	CC BY-SA 4.0
chicken-curry-rice.jpg	File:Chicken Curry & Rice (3).jpg	https://commons.wikimedia.org/wiki/File:Chicken_Curry_%26_Rice_(3).jpg	CC BY-SA 4.0
veg-curry-rice.jpg	File:Close-up Lamb Curry, Chilli Chicken, Mixed Vegetable Curry, 1-roti + half-rice - Zam Zam AUD8.50 (3295111398).jpg	https://commons.wikimedia.org/wiki/File:Close-up_Lamb_Curry,_Chilli_Chicken,_Mixed_Vegetable_Curry,_1-roti_%2B_half-rice_-_Zam_Zam_AUD8.50_(3295111398).jpg	CC BY-SA 2.0
fish-curry-rice.jpg	File:Fish-curry-rice, Goan-style 01.jpg	https://commons.wikimedia.org/wiki/File:Fish-curry-rice,_Goan-style_01.jpg	CC BY-SA 4.0
meatball-curry-rice.jpg	File:HK TW 荃灣 Tsuen Wan 大窩口商場 Tai Wo Hau Shopping Centre mall Fresh One Food Market January 2022 Px3 26.jpg	https://commons.wikimedia.org/wiki/File:HK_TW_%E8%8D%83%E7%81%A3_Tsuen_Wan_%E5%A4%A7%E7%AA%A9%E5%8F%A3%E5%95%86%E5%A0%B4_Tai_Wo_Hau_Shopping_Centre_mall_Fresh_One_Food_Market_January_2022_Px3_26.jpg	CC BY-SA 4.0
chana-masala-rice.jpg	File:Butter chicken curry, chana masala, garlic naan, samosa (24532684364).jpg	https://commons.wikimedia.org/wiki/File:Butter_chicken_curry,_chana_masala,_garlic_naan,_samosa_(24532684364).jpg	CC BY 2.0
dal-makhani-rice.jpg	File:Dal Makhani with rice and roti for dinner. -mycookingadventures -vegcookingadventures (37921338591).jpg	https://commons.wikimedia.org/wiki/File:Dal_Makhani_with_rice_and_roti_for_dinner._-mycookingadventures_-vegcookingadventures_(37921338591).jpg	CC BY-SA 2.0
margherita-pizza.jpg	File:Eq it-na pizza-margherita sep2005 sml.jpg	https://commons.wikimedia.org/wiki/File:Eq_it-na_pizza-margherita_sep2005_sml.jpg	CC BY-SA 3.0
pepperoni-pizza.jpg	File:Nanuet Hotel Pepperoni Pizza.jpg	https://commons.wikimedia.org/wiki/File:Nanuet_Hotel_Pepperoni_Pizza.jpg	CC0
supreme-pizza.jpg	File:Pesto Tossed Supreme Pizza Mmmm! (28582258724).jpg	https://commons.wikimedia.org/wiki/File:Pesto_Tossed_Supreme_Pizza_Mmmm!_(28582258724).jpg	CC BY 2.0
chicken-tikka-pizza.jpg	File:Chicken Tikka Forks & Knives Faisalabad.jpg	https://commons.wikimedia.org/wiki/File:Chicken_Tikka_Forks_%26_Knives_Faisalabad.jpg	CC BY-SA 4.0
vegetarian-pizza.jpg	File:A Vegetarian Pizza.jpg	https://commons.wikimedia.org/wiki/File:A_Vegetarian_Pizza.jpg	CC BY-SA 4.0
hawaiian-pizza.jpg	File:Hawaiian Pizza in Tak.JPG	https://commons.wikimedia.org/wiki/File:Hawaiian_Pizza_in_Tak.JPG	CC BY-SA 4.0
chicken-express-pizza.jpg	File:Barbecued Chicken with Pizza (Sonoma Chicken Coop) (147979733).jpg	https://commons.wikimedia.org/wiki/File:Barbecued_Chicken_with_Pizza_(Sonoma_Chicken_Coop)_(147979733).jpg	CC BY-SA 2.0
ham-mushroom-pizza.jpg	File:Creative capricciosa pizza on the rustic table with tomato and green paprika in the restaurant. (49446810177).jpg	https://commons.wikimedia.org/wiki/File:Creative_capricciosa_pizza_on_the_rustic_table_with_tomato_and_green_paprika_in_the_restaurant._(49446810177).jpg	CC BY 2.0
chips.jpg	File:Plate of thick-cut french fries (frites) served with a side of dipping sauces (ketchup and mayonnaise) at Clyde Common in Portland, Oregon (May 2008).jpg	https://commons.wikimedia.org/wiki/File:Plate_of_thick-cut_french_fries_(frites)_served_with_a_side_of_dipping_sauces_(ketchup_and_mayonnaise)_at_Clyde_Common_in_Portland,_Oregon_(May_2008).jpg	CC BY 2.0
samosas.jpg	File:Samosas before being fried.jpg	https://commons.wikimedia.org/wiki/File:Samosas_before_being_fried.jpg	CC BY-SA 4.0
falafels.jpg	File:Meatballs and falafel balls on a plate.jpg	https://commons.wikimedia.org/wiki/File:Meatballs_and_falafel_balls_on_a_plate.jpg	CC BY-SA 4.0
ebeneezers-spring-rolls.jpg	File:Boshan Fried Spring Rolls.jpg	https://commons.wikimedia.org/wiki/File:Boshan_Fried_Spring_Rolls.jpg	CC BY-SA 4.0
hummus-pita.jpg	File:Hummus, falafel, pita bread, and mafrouka at Agasi, Lajpat Nagar (July 2025).jpg	https://commons.wikimedia.org/wiki/File:Hummus,_falafel,_pita_bread,_and_mafrouka_at_Agasi,_Lajpat_Nagar_(July_2025).jpg	CC0
pepsi.jpg	File:Snow in Western United States (MODIS 2020-12-25).jpg	https://commons.wikimedia.org/wiki/File:Snow_in_Western_United_States_(MODIS_2020-12-25).jpg	Public domain
pepsi-light.jpg	File:Pepsi Cola soda beverage.jpg	https://commons.wikimedia.org/wiki/File:Pepsi_Cola_soda_beverage.jpg	CC BY-SA 3.0
7up.jpg	File:Bottle of Vess Diet Lemon Lime Soda - DPLA - aa80da0948f47199e541b920395f1e95 (page 1).jpg	https://commons.wikimedia.org/wiki/File:Bottle_of_Vess_Diet_Lemon_Lime_Soda_-_DPLA_-_aa80da0948f47199e541b920395f1e95_(page_1).jpg	Public domain
7up-light.jpg	File:Bottle of Vess Diet Lemon Lime Soda - DPLA - aa80da0948f47199e541b920395f1e95 (page 2).jpg	https://commons.wikimedia.org/wiki/File:Bottle_of_Vess_Diet_Lemon_Lime_Soda_-_DPLA_-_aa80da0948f47199e541b920395f1e95_(page_2).jpg	Public domain
mirinda.jpg	File:Heisey glass (1404 Old Sandwich soda glass; Tangerine) (1932-1935).jpg	https://commons.wikimedia.org/wiki/File:Heisey_glass_(1404_Old_Sandwich_soda_glass;_Tangerine)_(1932-1935).jpg	CC BY 2.0
delta-mango.jpg	File:Mango Lassi made out of Mango pulp and Milk.JPG	https://commons.wikimedia.org/wiki/File:Mango_Lassi_made_out_of_Mango_pulp_and_Milk.JPG	CC BY-SA 4.0
delta-chocolate.jpg	File:HK TW 荃灣 Tsuen Wan 市區 downtown city 街景 scene December 2023 R12S 03 restaurant drink chocolate milk bottles.jpg	https://commons.wikimedia.org/wiki/File:HK_TW_%E8%8D%83%E7%81%A3_Tsuen_Wan_%E5%B8%82%E5%8D%80_downtown_city_%E8%A1%97%E6%99%AF_scene_December_2023_R12S_03_restaurant_drink_chocolate_milk_bottles.jpg	CC0
delta-banana.jpg	File:SK Korea tour 首爾 supermarket pre-packaged food drink products plastic bottles July-2013.JPG	https://commons.wikimedia.org/wiki/File:SK_Korea_tour_%E9%A6%96%E7%88%BE_supermarket_pre-packaged_food_drink_products_plastic_bottles_July-2013.JPG	CC BY-SA 3.0
five-layer-french-toast.jpg	File:Wreck of the American Mail-Steamer, 'San Pablo,' on the Tan Rocks, near Hong Kong - The Graphic 1888.jpg	https://commons.wikimedia.org/wiki/File:Wreck_of_the_American_Mail-Steamer,_%27San_Pablo,%27_on_the_Tan_Rocks,_near_Hong_Kong_-_The_Graphic_1888.jpg	Public domain
cheese-bacon-egg-baked-potato.jpg	File:Loaded Potato Cake with Mushrooms & baked beans - No.16 2024-03-04.jpg	https://commons.wikimedia.org/wiki/File:Loaded_Potato_Cake_with_Mushrooms_%26_baked_beans_-_No.16_2024-03-04.jpg	CC0
homemade-beef-burger.jpg	File:A plate of fries and a beef burger with salad.jpg	https://commons.wikimedia.org/wiki/File:A_plate_of_fries_and_a_beef_burger_with_salad.jpg	CC BY-SA 4.0
baked-potato-set.jpg	File:2022-02-14 21 49 21 Baked potato from an Outback Steakhouse Bloomin' Fried Chicken meal in the Franklin Farm section of Oak Hill, Fairfax County, Virginia.jpg	https://commons.wikimedia.org/wiki/File:2022-02-14_21_49_21_Baked_potato_from_an_Outback_Steakhouse_Bloomin%27_Fried_Chicken_meal_in_the_Franklin_Farm_section_of_Oak_Hill,_Fairfax_County,_Virginia.jpg	CC BY-SA 4.0
smoked-salmon-caesar.jpg	File:TW 台灣 Taiwan 台北市 Taipei City 中正區 Zhongzheng District 忠孝西路一段 Zhongxiao West Road 1 section 台北凱撒大飯店 Caesar Park Taipei hotel restaurant food 自助餐 buffet August 2019 SSG 77.jpg	https://commons.wikimedia.org/wiki/File:TW_%E5%8F%B0%E7%81%A3_Taiwan_%E5%8F%B0%E5%8C%97%E5%B8%82_Taipei_City_%E4%B8%AD%E6%AD%A3%E5%8D%80_Zhongzheng_District_%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF%E4%B8%80%E6%AE%B5_Zhongxiao_West_Road_1_section_%E5%8F%B0%E5%8C%97%E5%87%B1%E6%92%92%E5%A4%A7%E9%A3%AF%E5%BA%97_Caesar_Park_Taipei_hotel_restaurant_food_%E8%87%AA%E5%8A%A9%E9%A4%90_buffet_August_2019_SSG_77.jpg	CC BY-SA 4.0
orchid-sandwich.jpg	File:DFC 0193 Toasted club sandwich wedges with melted cheese tomato and fries served with a creamy side salad on a wooden platter.jpg	https://commons.wikimedia.org/wiki/File:DFC_0193_Toasted_club_sandwich_wedges_with_melted_cheese_tomato_and_fries_served_with_a_creamy_side_salad_on_a_wooden_platter.jpg	CC BY-SA 4.0
lemon-mousse-pie.jpg	File:Lemon mousse-Sri Lanka.jpg	https://commons.wikimedia.org/wiki/File:Lemon_mousse-Sri_Lanka.jpg	CC BY-SA 3.0
ice-cream-scoop.jpg	File:DFC 1678 Warm vanilla crème brûlée with a scoop of vanilla ice cream diced caramelized bananas and a drizzle of chocolate - a sweet trio on a white platter.jpg	https://commons.wikimedia.org/wiki/File:DFC_1678_Warm_vanilla_cr%C3%A8me_br%C3%BBl%C3%A9e_with_a_scoop_of_vanilla_ice_cream_diced_caramelized_bananas_and_a_drizzle_of_chocolate_-_a_sweet_trio_on_a_white_platter.jpg	CC BY-SA 4.0
turkey-breast-sandwich.jpg	File:6 inch Subway turkey sandwich - September 2022 - Sarah Stierch.jpg	https://commons.wikimedia.org/wiki/File:6_inch_Subway_turkey_sandwich_-_September_2022_-_Sarah_Stierch.jpg	CC BY 4.0
caesar-salad.jpg	File:A Caesar salad.jpg	https://commons.wikimedia.org/wiki/File:A_Caesar_salad.jpg	CC0
cucafe-house-brew-coffee.jpg	File:Highlands Coffee drip filter and cup.jpg	https://commons.wikimedia.org/wiki/File:Highlands_Coffee_drip_filter_and_cup.jpg	CC BY-SA 3.0
matcha-latte.jpg	File:Matcha Green Tea Latte (35487991553).jpg	https://commons.wikimedia.org/wiki/File:Matcha_Green_Tea_Latte_(35487991553).jpg	CC BY 2.0
chocolate-cake.jpg	File:A slice of white chocolate cake, January 2009.jpg	https://commons.wikimedia.org/wiki/File:A_slice_of_white_chocolate_cake,_January_2009.jpg	CC BY 2.0
shho-chicken-rice.jpg	File:Hainanese Chicken Rice, with asparagus.jpg	https://commons.wikimedia.org/wiki/File:Hainanese_Chicken_Rice,_with_asparagus.jpg	CC BY 2.0
shho-beef-noodles.jpg	File:Beef Belly with Noodles Soup - Noodles Soup 2023-10-24.jpg	https://commons.wikimedia.org/wiki/File:Beef_Belly_with_Noodles_Soup_-_Noodles_Soup_2023-10-24.jpg	CC0
club-sandwich.jpg	File:City Centre Club Sandwich for room service at Holiday Inn Qingdao City Centre (20191004082448).jpg	https://commons.wikimedia.org/wiki/File:City_Centre_Club_Sandwich_for_room_service_at_Holiday_Inn_Qingdao_City_Centre_(20191004082448).jpg	CC BY-SA 4.0
shho-fried-rice.jpg	File:A bilao of salted egg, seafood, porkchop and fried rice.jpg	https://commons.wikimedia.org/wiki/File:A_bilao_of_salted_egg,_seafood,_porkchop_and_fried_rice.jpg	CC BY-SA 4.0
shho-iced-lemon-tea.jpg	File:Iced Lemon Tea - MOGUMOGU 2024-08-16.jpg	https://commons.wikimedia.org/wiki/File:Iced_Lemon_Tea_-_MOGUMOGU_2024-08-16.jpg	CC0
bf-chicken-rice.jpg	File:Hainanese Chicken Rice, with fried egg and buttermilk fried chicken skin.jpg	https://commons.wikimedia.org/wiki/File:Hainanese_Chicken_Rice,_with_fried_egg_and_buttermilk_fried_chicken_skin.jpg	CC BY 2.0
bf-beef-noodles.jpg	File:Beef Noodles soup from Jinyi Beef Noodle Soup Inn in Shenzhen.jpg	https://commons.wikimedia.org/wiki/File:Beef_Noodles_soup_from_Jinyi_Beef_Noodle_Soup_Inn_in_Shenzhen.jpg	CC BY-SA 4.0
bf-fried-rice.jpg	File:Chinese egg fried rice.jpg	https://commons.wikimedia.org/wiki/File:Chinese_egg_fried_rice.jpg	CC BY-SA 4.0
hotpot-set.jpg	File:Fresco depicting an individual being boiled alive in a large pot, from Gurdwara Babe-di-Ber, Sialkot, circa 19th century.jpg	https://commons.wikimedia.org/wiki/File:Fresco_depicting_an_individual_being_boiled_alive_in_a_large_pot,_from_Gurdwara_Babe-di-Ber,_Sialkot,_circa_19th_century.jpg	CC BY-SA 4.0
sandwiches.jpg	File:Roast beef toasted sandwich - photo 2.jpg	https://commons.wikimedia.org/wiki/File:Roast_beef_toasted_sandwich_-_photo_2.jpg	CC BY-SA 4.0
coffee.jpg	File:A coffee cup hand painted.jpg	https://commons.wikimedia.org/wiki/File:A_coffee_cup_hand_painted.jpg	CC BY-SA 4.0
milk-tea.jpg	File:Hong Kong-style milk tea.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong-style_milk_tea.jpg	CC BY 2.0
fruit-cup.jpg	File:Better fruit (19745516844).jpg	https://commons.wikimedia.org/wiki/File:Better_fruit_(19745516844).jpg	No restrictions
soup-of-the-day.jpg	File:A bowl of bean soup soup made using a tiktok recipe.jpg	https://commons.wikimedia.org/wiki/File:A_bowl_of_bean_soup_soup_made_using_a_tiktok_recipe.jpg	CC BY 4.0
curry-fish-balls.jpg	File:Curry Fish Balls.jpg	https://commons.wikimedia.org/wiki/File:Curry_Fish_Balls.jpg	CC BY-SA 4.0
bf-french-toast.jpg	File:Hong Kong french toast and bottled milk tea.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_french_toast_and_bottled_milk_tea.jpg	CC BY-SA 4.0
egg-tart.jpg	File:Egg Tarts with Puff Pastry.jpg	https://commons.wikimedia.org/wiki/File:Egg_Tarts_with_Puff_Pastry.jpg	CC BY 2.0
pineapple-bun.jpg	File:HK Food bread 菠蘿包 Pineapple bun Catherine Bakery April-2011.JPG	https://commons.wikimedia.org/wiki/File:HK_Food_bread_%E8%8F%A0%E8%98%BF%E5%8C%85_Pineapple_bun_Catherine_Bakery_April-2011.JPG	CC BY-SA 3.0
bf-iced-lemon-tea.jpg	File:Iced Lemon Tea DoughnDolce.jpg	https://commons.wikimedia.org/wiki/File:Iced_Lemon_Tea_DoughnDolce.jpg	CC BY-SA 4.0
bf-spring-rolls.jpg	File:Deep fried spring rolls (23929159632).jpg	https://commons.wikimedia.org/wiki/File:Deep_fried_spring_rolls_(23929159632).jpg	CC BY-SA 2.0
uc-bf-single-sandwich.jpg	File:Egg Sandwich.jpg	https://commons.wikimedia.org/wiki/File:Egg_Sandwich.jpg	CC BY-SA 4.0
uc-bf-double-sandwich.jpg	File:Brie & Ham Sandwich at St James Cheese, New Orleans, 2009.jpg	https://commons.wikimedia.org/wiki/File:Brie_%26_Ham_Sandwich_at_St_James_Cheese,_New_Orleans,_2009.jpg	CC BY-SA 3.0
uc-bf-egg-salad-sandwich.jpg	File:Egg Salad Sandwich.jpg	https://commons.wikimedia.org/wiki/File:Egg_Salad_Sandwich.jpg	CC BY-SA 4.0
uc-bf-tuna-sandwich.jpg	File:Extremely Dry Tuna Sandwich.jpg	https://commons.wikimedia.org/wiki/File:Extremely_Dry_Tuna_Sandwich.jpg	CC0
uc-bf-pineapple-bun-butter.jpg	File:Hong Kong style milk tea and Pineapple bun with butter.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_style_milk_tea_and_Pineapple_bun_with_butter.jpg	CC BY-SA 4.0
uc-bf-satay-beef.jpg	File:Satay beef noodles in lunch.jpg	https://commons.wikimedia.org/wiki/File:Satay_beef_noodles_in_lunch.jpg	CC BY-SA 4.0
uc-bf-spiced-pork.jpg	File:Stir-fried rice cakes with ground pork, gochujang, and gailan.jpg	https://commons.wikimedia.org/wiki/File:Stir-fried_rice_cakes_with_ground_pork,_gochujang,_and_gailan.jpg	CC BY-SA 2.0
uc-bf-chicken-steak-set.jpg	File:Chicken Steak.jpg	https://commons.wikimedia.org/wiki/File:Chicken_Steak.jpg	CC BY-SA 3.0
uc-bf-wood-ear.jpg	File:Grass on wood ear mushroom.jpg	https://commons.wikimedia.org/wiki/File:Grass_on_wood_ear_mushroom.jpg	CC BY-SA 3.0
uc-bf-preserved-veg-pork.jpg	File:Khanom Jiin Naam Ngiao THB18 - Night Market, Kad Suan Kaew (3454985987).jpg	https://commons.wikimedia.org/wiki/File:Khanom_Jiin_Naam_Ngiao_THB18_-_Night_Market,_Kad_Suan_Kaew_(3454985987).jpg	CC BY-SA 2.0
uc-bf-double-noodles.jpg	File:HK McDonald's instant noodles breakfast.JPG	https://commons.wikimedia.org/wiki/File:HK_McDonald%27s_instant_noodles_breakfast.JPG	CC BY-SA 3.0
uc-bf-pork-fillet-full.jpg	File:In suite breakfast experience (3119861609).jpg	https://commons.wikimedia.org/wiki/File:In_suite_breakfast_experience_(3119861609).jpg	CC BY-SA 2.0
uc-bf-chicken-full.jpg	File:Bluebird Cafe - June 2024 - Sarah Stierch 07.jpg	https://commons.wikimedia.org/wiki/File:Bluebird_Cafe_-_June_2024_-_Sarah_Stierch_07.jpg	CC0
uc-bf-pork-chop-full.jpg	File:Pork Chop Rice Noodle and Double Fried Eggs and Bun Breakfast in Sun Mei Kay Hong Kong styleRestaurant.jpg	https://commons.wikimedia.org/wiki/File:Pork_Chop_Rice_Noodle_and_Double_Fried_Eggs_and_Bun_Breakfast_in_Sun_Mei_Kay_Hong_Kong_styleRestaurant.jpg	CC BY-SA 4.0
uc-bf-omelet-pork.jpg	File:2026-05-10 08 16 25 Omelette (with cheddar, ham, yellow onions, green peppers, mushrooms, tomatoes), home fried potatoes and turkey sausage patty at Capital Health Medical Center - Hopewell in Hopewell, New Jersey.jpg	https://commons.wikimedia.org/wiki/File:2026-05-10_08_16_25_Omelette_(with_cheddar,_ham,_yellow_onions,_green_peppers,_mushrooms,_tomatoes),_home_fried_potatoes_and_turkey_sausage_patty_at_Capital_Health_Medical_Center_-_Hopewell_in_Hopewell,_New_Jersey.jpg	CC BY-SA 4.0
uc-bf-bolo-eggs-ham.jpg	File:Humorous fai chun showing "delicious pineapple bun with butter".jpg	https://commons.wikimedia.org/wiki/File:Humorous_fai_chun_showing_%22delicious_pineapple_bun_with_butter%22.jpg	CC BY-SA 4.0
uc-bf-uc-pineapple.jpg	File:Hong Kong style pineapple bun and latte - Ikigai Coffee 2024-07-01.jpg	https://commons.wikimedia.org/wiki/File:Hong_Kong_style_pineapple_bun_and_latte_-_Ikigai_Coffee_2024-07-01.jpg	CC0
